annee;region;categorie;pourcentage
2009;Pays de la Loire;CSP+;25,76079264
2010;Pays de la Loire;CSP+;20,70588235
2011;Pays de la Loire;CSP+;23,25418994
2012;Pays de la Loire;CSP+;25,67934783
2013;Pays de la Loire;CSP+;25,26592482
2014;Pays de la Loire;CSP+;23,90557482
2015;Pays de la Loire;CSP+;25,62259694
2005;Picardie;CSP+;25,3
2006;Picardie;CSP+;24,8
2007;Picardie;CSP+;28
2008;Picardie;CSP+;28,81646655
2009;Picardie;CSP+;27,44360902
2010;Picardie;CSP+;25,63131313
2011;Picardie;CSP+;33,15118397
2012;Picardie;CSP+;29,32038835
2013;Picardie;CSP+;28,03245854
2014;Picardie;CSP+;28,31027392
2015;Picardie;CSP+;32,23551957
2005;Poitou-Charentes;CSP+;22,3
2006;Poitou-Charentes;CSP+;21,2
2007;Poitou-Charentes;CSP+;22,4
2008;Poitou-Charentes;CSP+;25,16025641
2009;Poitou-Charentes;CSP+;25,73770492
2010;Poitou-Charentes;CSP+;22,10648148
2011;Poitou-Charentes;CSP+;22,56568779
2012;Poitou-Charentes;CSP+;22,75862069
2013;Poitou-Charentes;CSP+;25,04297121
2014;Poitou-Charentes;CSP+;25,14719428
2015;Poitou-Charentes;CSP+;24,02320678
2005;Provence-Alpes-Côte-d'Azur;CSP+;29
2006;Provence-Alpes-Côte-d'Azur;CSP+;28,9
2007;Provence-Alpes-Côte-d'Azur;CSP+;31,2
2008;Provence-Alpes-Côte-d'Azur;CSP+;30,0407332
2009;Provence-Alpes-Côte-d'Azur;CSP+;30,10399562
2010;Provence-Alpes-Côte-d'Azur;CSP+;25,15493985
2011;Provence-Alpes-Côte-d'Azur;CSP+;31,59793814
2012;Provence-Alpes-Côte-d'Azur;CSP+;30,29978587
2013;Provence-Alpes-Côte-d'Azur;CSP+;28,64379128
2014;Provence-Alpes-Côte-d'Azur;CSP+;30,25452917
2015;Provence-Alpes-Côte-d'Azur;CSP+;29,79959715
2005;Rhône-Alpes;CSP+;25,7
2006;Rhône-Alpes;CSP+;28,6
2007;Rhône-Alpes;CSP+;30
2008;Rhône-Alpes;CSP+;28,77669903
2009;Rhône-Alpes;CSP+;29,26136364
2010;Rhône-Alpes;CSP+;27,98617966
2011;Rhône-Alpes;CSP+;31,50492264
2012;Rhône-Alpes;CSP+;29,56521739
2013;Rhône-Alpes;CSP+;29,91745689
2014;Rhône-Alpes;CSP+;30,15007655
2015;Rhône-Alpes;CSP+;29,24537503
2005;Alsace;CSP-;30,9
2006;Alsace;CSP-;32
2007;Alsace;CSP-;33,6
2008;Alsace;CSP-;33,37696335
2009;Alsace;CSP-;31,73970784
2010;Alsace;CSP-;34,46475196
2011;Alsace;CSP-;31,47268409
2012;Alsace;CSP-;33,70786517
2013;Alsace;CSP-;31,6816439
2014;Alsace;CSP-;32,7443828
2015;Alsace;CSP-;32,84980448
2005;Aquitaine;CSP-;27,1
2006;Aquitaine;CSP-;28,8
2007;Aquitaine;CSP-;27,9
2008;Aquitaine;CSP-;28,25572218
2009;Aquitaine;CSP-;27,95698925
2010;Aquitaine;CSP-;30,78947368
2011;Aquitaine;CSP-;28,70708546
2012;Aquitaine;CSP-;28,07663965
2013;Aquitaine;CSP-;28,79182647
2014;Aquitaine;CSP-;27,72452463
2015;Aquitaine;CSP-;28,93474581
2005;Auvergne;CSP-;28,6
2006;Auvergne;CSP-;27,4
2007;Auvergne;CSP-;28,2
2008;Auvergne;CSP-;26,38580931
2009;Auvergne;CSP-;31,1827957
2010;Auvergne;CSP-;31,38138138
2011;Auvergne;CSP-;33,56643357
2012;Auvergne;CSP-;32,98319328
2013;Auvergne;CSP-;27,18142452
2014;Auvergne;CSP-;25,21237939
2015;Auvergne;CSP-;23,0441004
2005;Basse-Normandie;CSP-;25,6
2006;Basse-Normandie;CSP-;26,9
2007;Basse-Normandie;CSP-;28,5
2008;Basse-Normandie;CSP-;27,15789474
2009;Basse-Normandie;CSP-;34,38202247
2010;Basse-Normandie;CSP-;36,59793814
2011;Basse-Normandie;CSP-;33,33333333
2012;Basse-Normandie;CSP-;31,20155039
2013;Basse-Normandie;CSP-;32,03079494
2014;Basse-Normandie;CSP-;33,42665325
2015;Basse-Normandie;CSP-;29,0326674
2005;Bourgogne;CSP-;28,1
2006;Bourgogne;CSP-;31,1
2007;Bourgogne;CSP-;30,2
2008;Bourgogne;CSP-;31,05263158
2009;Bourgogne;CSP-;30
2010;Bourgogne;CSP-;35,03836317
2011;Bourgogne;CSP-;34,75177305
2012;Bourgogne;CSP-;27,66615147
2013;Bourgogne;CSP-;32,35614604
2014;Bourgogne;CSP-;30,10559356
2015;Bourgogne;CSP-;28,50857832
2005;Bretagne;CSP-;27,4
2006;Bretagne;CSP-;26,8
2007;Bretagne;CSP-;26,9
2008;Bretagne;CSP-;27,75476388
2009;Bretagne;CSP-;28,64992151
2010;Bretagne;CSP-;34,67094703
2011;Bretagne;CSP-;33,48909657
2012;Bretagne;CSP-;31,46953405
2013;Bretagne;CSP-;29,39093895
2014;Bretagne;CSP-;26,67925726
2015;Bretagne;CSP-;28,10044439
2005;Centre;CSP-;30,6
2006;Centre;CSP-;28,6
2007;Centre;CSP-;31
2008;Centre;CSP-;28,42430484
2009;Centre;CSP-;28,51239669
2010;Centre;CSP-;32,59141494
2011;Centre;CSP-;34,94736842
2012;Centre;CSP-;33,89990557
2013;Centre;CSP-;30,80470619
2014;Centre;CSP-;31,04313544
2015;Centre;CSP-;28,38951532
2005;Champagne-Ardenne;CSP-;32,5
2006;Champagne-Ardenne;CSP-;28,1
2007;Champagne-Ardenne;CSP-;27,3
2008;Champagne-Ardenne;CSP-;31,8537859
2009;Champagne-Ardenne;CSP-;30,43478261
2010;Champagne-Ardenne;CSP-;32,35294118
2011;Champagne-Ardenne;CSP-;32,09549072
2012;Champagne-Ardenne;CSP-;29,77272727
2013;Champagne-Ardenne;CSP-;37,07108844
2014;Champagne-Ardenne;CSP-;31,5424999
2015;Champagne-Ardenne;CSP-;30,60396588
2005;Corse;CSP-;
2006;Corse;CSP-;
2007;Corse;CSP-;
2008;Corse;CSP-;
2009;Corse;CSP-;
2010;Corse;CSP-;
2011;Corse;CSP-;
2012;Corse;CSP-;
2013;Corse;CSP-;
2014;Corse;CSP-;
2015;Corse;CSP-;
2005;Franche-Comté;CSP-;32,8
2006;Franche-Comté;CSP-;32,4
2007;Franche-Comté;CSP-;32
2008;Franche-Comté;CSP-;25,40983607
2009;Franche-Comté;CSP-;29,2746114
2010;Franche-Comté;CSP-;29,06976744
2011;Franche-Comté;CSP-;26,45348837
2012;Franche-Comté;CSP-;31,16147309
2013;Franche-Comté;CSP-;33,92845983
2014;Franche-Comté;CSP-;36,04417014
2015;Franche-Comté;CSP-;31,23243809
2005;Haute-Normandie;CSP-;28,3
2006;Haute-Normandie;CSP-;35,1
2007;Haute-Normandie;CSP-;27,9
2008;Haute-Normandie;CSP-;28,13036021
2009;Haute-Normandie;CSP-;30,5
2010;Haute-Normandie;CSP-;31,64556962
2011;Haute-Normandie;CSP-;29,25170068
2012;Haute-Normandie;CSP-;27,14054927
2013;Haute-Normandie;CSP-;31,13038597
2014;Haute-Normandie;CSP-;26,48546485
2015;Haute-Normandie;CSP-;29,73760175
2005;Ile-de-France;CSP-;27
2006;Ile-de-France;CSP-;27,8
2007;Ile-de-France;CSP-;27,3
2008;Ile-de-France;CSP-;24,04847567
2009;Ile-de-France;CSP-;24,3109675
2010;Ile-de-France;CSP-;24,38267775
2011;Ile-de-France;CSP-;24,25379499
2012;Ile-de-France;CSP-;22,54988914
2013;Ile-de-France;CSP-;22,10668662
2014;Ile-de-France;CSP-;22,14955822
2015;Ile-de-France;CSP-;22,81416465
2005;Languedoc-Roussillon;CSP-;25,8
2006;Languedoc-Roussillon;CSP-;26,1
2007;Languedoc-Roussillon;CSP-;27,5
2008;Languedoc-Roussillon;CSP-;28,36700337
2009;Languedoc-Roussillon;CSP-;26,11218569
2010;Languedoc-Roussillon;CSP-;28,04377565
2011;Languedoc-Roussillon;CSP-;27,67772512
2012;Languedoc-Roussillon;CSP-;22,76951673
2013;Languedoc-Roussillon;CSP-;26,69083873
2014;Languedoc-Roussillon;CSP-;23,85118157
2015;Languedoc-Roussillon;CSP-;26,05368742
2005;Limousin;CSP-;
2006;Limousin;CSP-;
2007;Limousin;CSP-;
2008;Limousin;CSP-;
2009;Limousin;CSP-;
2010;Limousin;CSP-;40,66666667
2011;Limousin;CSP-;
2012;Limousin;CSP-;
2013;Limousin;CSP-;
2014;Limousin;CSP-;
2015;Limousin;CSP-;
2005;Lorraine;CSP-;36,1
2006;Lorraine;CSP-;32,9
2007;Lorraine;CSP-;32,1
2008;Lorraine;CSP-;33,18485523
2009;Lorraine;CSP-;30,95768374
2010;Lorraine;CSP-;33,07692308
2011;Lorraine;CSP-;36,40552995
2012;Lorraine;CSP-;30,33226152
2013;Lorraine;CSP-;33,25406148
2014;Lorraine;CSP-;29,63144021
2015;Lorraine;CSP-;34,72402196
2005;Midi-Pyrénées;CSP-;29,2
2006;Midi-Pyrénées;CSP-;27,7
2007;Midi-Pyrénées;CSP-;25,3
2008;Midi-Pyrénées;CSP-;28,55863921
2009;Midi-Pyrénées;CSP-;27,24167378
2010;Midi-Pyrénées;CSP-;30,0765156
2011;Midi-Pyrénées;CSP-;31,9286872
2012;Midi-Pyrénées;CSP-;28,04141501
2013;Midi-Pyrénées;CSP-;25,54290537
2014;Midi-Pyrénées;CSP-;24,6716645
2015;Midi-Pyrénées;CSP-;23,1473886
2005;Nord-Pas-de-Calais;CSP-;28,7
2006;Nord-Pas-de-Calais;CSP-;28,3
2007;Nord-Pas-de-Calais;CSP-;29
2008;Nord-Pas-de-Calais;CSP-;28,26086957
2009;Nord-Pas-de-Calais;CSP-;28,78581173
2010;Nord-Pas-de-Calais;CSP-;31,15145724
2011;Nord-Pas-de-Calais;CSP-;29,64754665
2012;Nord-Pas-de-Calais;CSP-;28,03083392
2013;Nord-Pas-de-Calais;CSP-;27,90334187
2014;Nord-Pas-de-Calais;CSP-;26,90590074
2015;Nord-Pas-de-Calais;CSP-;25,42821709
2005;Pays de la Loire;CSP-;28,4
2006;Pays de la Loire;CSP-;29,2
2007;Pays de la Loire;CSP-;28,9
2008;Pays de la Loire;CSP-;30,20465773
2009;Pays de la Loire;CSP-;29,72399151
2010;Pays de la Loire;CSP-;37,41176471
2011;Pays de la Loire;CSP-;36,24301676
2012;Pays de la Loire;CSP-;34,51086957
2013;Pays de la Loire;CSP-;30,2320584
2014;Pays de la Loire;CSP-;32,92074863
2015;Pays de la Loire;CSP-;32,71327786
2005;Picardie;CSP-;27,5
2006;Picardie;CSP-;30,1
2007;Picardie;CSP-;29,4
2008;Picardie;CSP-;28,98799314
2009;Picardie;CSP-;34,39849624
2010;Picardie;CSP-;34,5959596
2011;Picardie;CSP-;30,96539162
2012;Picardie;CSP-;26,01941748
2013;Picardie;CSP-;24,02783408
2014;Picardie;CSP-;25,61125301
2015;Picardie;CSP-;25,49718184
2005;Poitou-Charentes;CSP-;28,4
2006;Poitou-Charentes;CSP-;29,3
2007;Poitou-Charentes;CSP-;32,1
2008;Poitou-Charentes;CSP-;23,55769231
2009;Poitou-Charentes;CSP-;24,59016393
2010;Poitou-Charentes;CSP-;32,75462963
2011;Poitou-Charentes;CSP-;34,77588872
2012;Poitou-Charentes;CSP-;31,17241379
2013;Poitou-Charentes;CSP-;28,00517991
2014;Poitou-Charentes;CSP-;26,27187709
2015;Poitou-Charentes;CSP-;24,62719084
2005;Provence-Alpes-Côte-d'Azur;CSP-;28,9
2006;Provence-Alpes-Côte-d'Azur;CSP-;28,5
2007;Provence-Alpes-Côte-d'Azur;CSP-;26,9
2008;Provence-Alpes-Côte-d'Azur;CSP-;29,27698574
2009;Provence-Alpes-Côte-d'Azur;CSP-;27,20306513
2010;Provence-Alpes-Côte-d'Azur;CSP-;30,8056872
2011;Provence-Alpes-Côte-d'Azur;CSP-;26,95876289
2012;Provence-Alpes-Côte-d'Azur;CSP-;26,28479657
2013;Provence-Alpes-Côte-d'Azur;CSP-;25,24338813
2014;Provence-Alpes-Côte-d'Azur;CSP-;24,51451763
2015;Provence-Alpes-Côte-d'Azur;CSP-;25,53004881
2005;Rhône-Alpes;CSP-;31
2006;Rhône-Alpes;CSP-;29,8
2007;Rhône-Alpes;CSP-;30,4
2008;Rhône-Alpes;CSP-;29,78640777
2009;Rhône-Alpes;CSP-;30,89488636
2010;Rhône-Alpes;CSP-;31,61401777
2011;Rhône-Alpes;CSP-;31,64556962
2012;Rhône-Alpes;CSP-;30,50724638
2013;Rhône-Alpes;CSP-;28,95814469
2014;Rhône-Alpes;CSP-;29,95892002
2015;Rhône-Alpes;CSP-;29,03554687
2005;Alsace;inactif étudiant;21,7
2006;Alsace;inactif étudiant;19,6
2007;Alsace;inactif étudiant;19,7
2008;Alsace;inactif étudiant;18,97905759
2009;Alsace;inactif étudiant;18,06108898
2010;Alsace;inactif étudiant;14,53437772
2011;Alsace;inactif étudiant;10,33254157
2012;Alsace;inactif étudiant;12,7340824
2013;Alsace;inactif étudiant;12,27075089
2014;Alsace;inactif étudiant;10,80834928
2015;Alsace;inactif étudiant;9,513836045
2005;Aquitaine;inactif étudiant;16,9
2006;Aquitaine;inactif étudiant;16,1
2007;Aquitaine;inactif étudiant;17,4
2008;Aquitaine;inactif étudiant;16,81136543
2009;Aquitaine;inactif étudiant;16,12903226
2010;Aquitaine;inactif étudiant;12,26315789
2011;Aquitaine;inactif étudiant;9,861212564
2012;Aquitaine;inactif étudiant;13,48563007
2013;Aquitaine;inactif étudiant;12,28361067
2014;Aquitaine;inactif étudiant;9,247473198
2015;Aquitaine;inactif étudiant;10,1320561
2005;Auvergne;inactif étudiant;18,7
2006;Auvergne;inactif étudiant;15,7
2007;Auvergne;inactif étudiant;19
2008;Auvergne;inactif étudiant;22,172949
2009;Auvergne;inactif étudiant;17,20430108
2010;Auvergne;inactif étudiant;14,11411411
2011;Auvergne;inactif étudiant;10,02331002
2012;Auvergne;inactif étudiant;13,65546218
2013;Auvergne;inactif étudiant;13,00029482
2014;Auvergne;inactif étudiant;11,10272053
2015;Auvergne;inactif étudiant;13,38437649
2005;Basse-Normandie;inactif étudiant;19,7
2006;Basse-Normandie;inactif étudiant;17,9
2007;Basse-Normandie;inactif étudiant;21,6
2008;Basse-Normandie;inactif étudiant;20
2009;Basse-Normandie;inactif étudiant;20,4494382
2010;Basse-Normandie;inactif étudiant;12,02749141
2011;Basse-Normandie;inactif étudiant;10,29411765
2012;Basse-Normandie;inactif étudiant;14,34108527
2013;Basse-Normandie;inactif étudiant;12,91092998
2014;Basse-Normandie;inactif étudiant;10,38326855
2015;Basse-Normandie;inactif étudiant;14,04814337
2005;Bourgogne;inactif étudiant;19
2006;Bourgogne;inactif étudiant;20,7
2007;Bourgogne;inactif étudiant;20,4
2008;Bourgogne;inactif étudiant;22,45614035
2009;Bourgogne;inactif étudiant;19,81818182
2010;Bourgogne;inactif étudiant;15,60102302
2011;Bourgogne;inactif étudiant;8,865248227
2012;Bourgogne;inactif étudiant;13,60123648
2013;Bourgogne;inactif étudiant;11,77314692
2014;Bourgogne;inactif étudiant;8,326485192
2015;Bourgogne;inactif étudiant;10,57170263
2005;Bretagne;inactif étudiant;22,4
2006;Bretagne;inactif étudiant;20,6
2007;Bretagne;inactif étudiant;21,5
2008;Bretagne;inactif étudiant;21,62386081
2009;Bretagne;inactif étudiant;21,5855573
2010;Bretagne;inactif étudiant;12,03852327
2011;Bretagne;inactif étudiant;9,267912773
2012;Bretagne;inactif étudiant;14,91039427
2013;Bretagne;inactif étudiant;15,62288408
2014;Bretagne;inactif étudiant;13,26932714
2015;Bretagne;inactif étudiant;11,07240635
2005;Centre;inactif étudiant;20
2006;Centre;inactif étudiant;17,8
2007;Centre;inactif étudiant;19,6
2008;Centre;inactif étudiant;20,49433574
2009;Centre;inactif étudiant;20,04132231
2010;Centre;inactif étudiant;13,11605723
2011;Centre;inactif étudiant;10,21052632
2012;Centre;inactif étudiant;13,22001889
2013;Centre;inactif étudiant;11,82464418
2014;Centre;inactif étudiant;10,66377132
2015;Centre;inactif étudiant;9,747438482
2005;Champagne-Ardenne;inactif étudiant;22,4
2006;Champagne-Ardenne;inactif étudiant;19,3
2007;Champagne-Ardenne;inactif étudiant;22,6
2008;Champagne-Ardenne;inactif étudiant;16,71018277
2009;Champagne-Ardenne;inactif étudiant;18,9258312
2010;Champagne-Ardenne;inactif étudiant;10,19607843
2011;Champagne-Ardenne;inactif étudiant;11,67108753
2012;Champagne-Ardenne;inactif étudiant;18,86363636
2013;Champagne-Ardenne;inactif étudiant;11,73682033
2014;Champagne-Ardenne;inactif étudiant;15,95233348
2015;Champagne-Ardenne;inactif étudiant;15,00645366
2005;Corse;inactif étudiant;
2006;Corse;inactif étudiant;
2007;Corse;inactif étudiant;
2008;Corse;inactif étudiant;
2009;Corse;inactif étudiant;
2010;Corse;inactif étudiant;
2011;Corse;inactif étudiant;
2012;Corse;inactif étudiant;
2013;Corse;inactif étudiant;
2014;Corse;inactif étudiant;
2015;Corse;inactif étudiant;
2005;Franche-Comté;inactif étudiant;22,1
2006;Franche-Comté;inactif étudiant;20,9
2007;Franche-Comté;inactif étudiant;21,2
2008;Franche-Comté;inactif étudiant;21,8579235
2009;Franche-Comté;inactif étudiant;17,61658031
2010;Franche-Comté;inactif étudiant;16,86046512
2011;Franche-Comté;inactif étudiant;12,5
2012;Franche-Comté;inactif étudiant;15,01416431
2013;Franche-Comté;inactif étudiant;11,11192185
2014;Franche-Comté;inactif étudiant;11,86460203
2015;Franche-Comté;inactif étudiant;11,17911948
2005;Haute-Normandie;inactif étudiant;19,4
2006;Haute-Normandie;inactif étudiant;17
2007;Haute-Normandie;inactif étudiant;21,4
2008;Haute-Normandie;inactif étudiant;18,69639794
2009;Haute-Normandie;inactif étudiant;14
2010;Haute-Normandie;inactif étudiant;14,6835443
2011;Haute-Normandie;inactif étudiant;11,9047619
2012;Haute-Normandie;inactif étudiant;19,38610662
2013;Haute-Normandie;inactif étudiant;14,98171827
2014;Haute-Normandie;inactif étudiant;15,54696109
2015;Haute-Normandie;inactif étudiant;16,09880792
2005;Ile-de-France;inactif étudiant;12,5
2006;Ile-de-France;inactif étudiant;15,3
2007;Ile-de-France;inactif étudiant;19,6
2008;Ile-de-France;inactif étudiant;19,84472638
2009;Ile-de-France;inactif étudiant;16,42273332
2010;Ile-de-France;inactif étudiant;14,15808413
2011;Ile-de-France;inactif étudiant;9,193245779
2012;Ile-de-France;inactif étudiant;15,14412417
2013;Ile-de-France;inactif étudiant;10,97686906
2014;Ile-de-France;inactif étudiant;9,062973237
2015;Ile-de-France;inactif étudiant;9,751190546
2005;Languedoc-Roussillon;inactif étudiant;12,8
2006;Languedoc-Roussillon;inactif étudiant;13,7
2007;Languedoc-Roussillon;inactif étudiant;15,5
2008;Languedoc-Roussillon;inactif étudiant;15,15151515
2009;Languedoc-Roussillon;inactif étudiant;16,344294
2010;Languedoc-Roussillon;inactif étudiant;11,96990424
2011;Languedoc-Roussillon;inactif étudiant;7,867298578
2012;Languedoc-Roussillon;inactif étudiant;15,5204461
2013;Languedoc-Roussillon;inactif étudiant;14,74527612
2014;Languedoc-Roussillon;inactif étudiant;12,13579044
2015;Languedoc-Roussillon;inactif étudiant;12,7509182
2005;Limousin;inactif étudiant;
2006;Limousin;inactif étudiant;
2007;Limousin;inactif étudiant;
2008;Limousin;inactif étudiant;
2009;Limousin;inactif étudiant;
2010;Limousin;inactif étudiant;9,333333333
2011;Limousin;inactif étudiant;
2012;Limousin;inactif étudiant;
2013;Limousin;inactif étudiant;
2014;Limousin;inactif étudiant;
2015;Limousin;inactif étudiant;
2005;Lorraine;inactif étudiant;16,6
2006;Lorraine;inactif étudiant;18,6
2007;Lorraine;inactif étudiant;17,8
2008;Lorraine;inactif étudiant;20,26726058
2009;Lorraine;inactif étudiant;23,27394209
2010;Lorraine;inactif étudiant;19,69230769
2011;Lorraine;inactif étudiant;9,907834101
2012;Lorraine;inactif étudiant;16,18435155
2013;Lorraine;inactif étudiant;12,62532175
2014;Lorraine;inactif étudiant;12,48393895
2015;Lorraine;inactif étudiant;11,45029812
2005;Midi-Pyrénées;inactif étudiant;19,8
2006;Midi-Pyrénées;inactif étudiant;17
2007;Midi-Pyrénées;inactif étudiant;18,7
2008;Midi-Pyrénées;inactif étudiant;20,14324082
2009;Midi-Pyrénées;inactif étudiant;18,36037575
2010;Midi-Pyrénées;inactif étudiant;15,12654503
2011;Midi-Pyrénées;inactif étudiant;9,724473258
2012;Midi-Pyrénées;inactif étudiant;13,80500431
2013;Midi-Pyrénées;inactif étudiant;13,51361973
2014;Midi-Pyrénées;inactif étudiant;11,01763114
2015;Midi-Pyrénées;inactif étudiant;12,28308432
2005;Nord-Pas-de-Calais;inactif étudiant;22,6
2006;Nord-Pas-de-Calais;inactif étudiant;21,3
2007;Nord-Pas-de-Calais;inactif étudiant;23,6
2008;Nord-Pas-de-Calais;inactif étudiant;18,75
2009;Nord-Pas-de-Calais;inactif étudiant;18,89495225
2010;Nord-Pas-de-Calais;inactif étudiant;15,86239847
2011;Nord-Pas-de-Calais;inactif étudiant;10,22805805
2012;Nord-Pas-de-Calais;inactif étudiant;16,88857744
2013;Nord-Pas-de-Calais;inactif étudiant;16,16850852
2014;Nord-Pas-de-Calais;inactif étudiant;13,66017371
2015;Nord-Pas-de-Calais;inactif étudiant;14,72094995
2005;Pays de la Loire;inactif étudiant;22
2006;Pays de la Loire;inactif étudiant;18,9
2007;Pays de la Loire;inactif étudiant;22,7
2008;Pays de la Loire;inactif étudiant;22,86520819
2009;Pays de la Loire;inactif étudiant;19,60368011
2010;Pays de la Loire;inactif étudiant;13,6
2011;Pays de la Loire;inactif étudiant;10,26536313
2012;Pays de la Loire;inactif étudiant;13,79076087
2013;Pays de la Loire;inactif étudiant;16,60932879
2014;Pays de la Loire;inactif étudiant;12,75486951
2015;Pays de la Loire;inactif étudiant;14,38303079
2005;Picardie;inactif étudiant;17,5
2006;Picardie;inactif étudiant;17,4
2007;Picardie;inactif étudiant;21,3
2008;Picardie;inactif étudiant;17,49571184
2009;Picardie;inactif étudiant;16,16541353
2010;Picardie;inactif étudiant;12,37373737
2011;Picardie;inactif étudiant;8,196721311
2012;Picardie;inactif étudiant;16,50485437
2013;Picardie;inactif étudiant;18,19647448
2014;Picardie;inactif étudiant;13,13314345
2015;Picardie;inactif étudiant;14,49299387
2005;Poitou-Charentes;inactif étudiant;17,5
2006;Poitou-Charentes;inactif étudiant;15,1
2007;Poitou-Charentes;inactif étudiant;17,6
2008;Poitou-Charentes;inactif étudiant;19,87179487
2009;Poitou-Charentes;inactif étudiant;18,36065574
2010;Poitou-Charentes;inactif étudiant;10,41666667
2011;Poitou-Charentes;inactif étudiant;8,809891808
2012;Poitou-Charentes;inactif étudiant;11,44827586
2013;Poitou-Charentes;inactif étudiant;11,41230288
2014;Poitou-Charentes;inactif étudiant;11,84494626
2015;Poitou-Charentes;inactif étudiant;13,71670722
2005;Provence-Alpes-Côte-d'Azur;inactif étudiant;11,8
2006;Provence-Alpes-Côte-d'Azur;inactif étudiant;12,7
2007;Provence-Alpes-Côte-d'Azur;inactif étudiant;14,9
2008;Provence-Alpes-Côte-d'Azur;inactif étudiant;13,18737271
2009;Provence-Alpes-Côte-d'Azur;inactif étudiant;12,91735085
2010;Provence-Alpes-Côte-d'Azur;inactif étudiant;11,30149471
2011;Provence-Alpes-Côte-d'Azur;inactif étudiant;8,762886598
2012;Provence-Alpes-Côte-d'Azur;inactif étudiant;12,63383298
2013;Provence-Alpes-Côte-d'Azur;inactif étudiant;11,06213711
2014;Provence-Alpes-Côte-d'Azur;inactif étudiant;9,053351409
2015;Provence-Alpes-Côte-d'Azur;inactif étudiant;9,573878305
2005;Rhône-Alpes;inactif étudiant;18,5
2006;Rhône-Alpes;inactif étudiant;16
2007;Rhône-Alpes;inactif étudiant;19,8
2008;Rhône-Alpes;inactif étudiant;19,68932039
2009;Rhône-Alpes;inactif étudiant;17,93323864
